Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Device_Type,Location,Merchant_Category,Account_Balance,Card_Type,Card_Age,Daily_Transaction_Count,Previous_Fraudulent_Activity,Fraud_Label
TXN044633,USR8522,2023-11-06,105.97,Online,Mobile,City_5,Restaurants,2151.48,Credit,1,3,0,0
TXN044634,USR1555,2023-11-06,144.0,POS,Tablet,City_9,Groceries,28586.03,Credit,9,2,0,1
TXN044635,USR6993,2023-11-06,701.4,Online,Mobile,City_17,Clothing,5435.07,Credit,68,2,0,0
TXN044636,USR5249,2023-11-06,68.86,Online,Mobile,City_14,Gas,30631.47,Credit,119,2,1,0
TXN044637,USR2481,2023-11-06,484.88,POS,Desktop,City_2,Healthcare,13541.63,Debit,78,3,0,0
TXN044638,USR1881,2023-11-06,10.0,Online,Mobile,City_8,Healthcare,82097.3,Credit,64,1,0,0
TXN044639,USR8274,2023-11-06,1337.71,POS,Desktop,City_18,Gas,34301.12,Credit,68,4,1,1
TXN044640,USR3658,2023-11-06,190.21,POS,Desktop,City_3,Gas,9338.59,Credit,55,6,0,0
TXN044641,USR2728,2023-11-07,755.85,POS,Mobile,City_7,Entertainment,3659.81,Credit,72,3,0,0
TXN044642,USR5490,2023-11-07,595.87,POS,Desktop,City_15,Clothing,1799.78,Credit,15,2,0,0
TXN044643,USR6335,2023-11-07,274.38,Mobile Payment,Desktop,City_5,Gas,10065.41,Credit,9,4,1,1
TXN044644,USR7016,2023-11-07,1910.23,Online,Mobile,City_15,Groceries,14959.2,Debit,92,3,0,0
TXN044645,USR9863,2023-11-07,12.68,POS,Mobile,City_10,Gas,36419.86,Credit,53,1,0,0
TXN044646,USR7313,2023-11-07,4449.26,Online,Mobile,City_15,Electronics,6231.82,Credit,60,6,0,1
TXN044647,USR6001,2023-11-07,1184.72,Online,Mobile,City_14,Entertainment,3562.63,Credit,13,2,0,1
TXN044648,USR5649,2023-11-07,179.09,POS,Mobile,City_15,Entertainment,32896.98,Credit,2,2,0,0
TXN044649,USR4876,2023-11-07,140.14,ATM,Desktop,City_12,Entertainment,14730.25,Debit,8,1,0,0
TXN044650,USR7069,2023-11-07,1560.75,Online,ATM,City_17,Healthcare,3327.61,Credit,21,3,0,1
TXN044651,USR6633,2023-11-07,396.32,Online,Desktop,City_8,Healthcare,12970.46,Debit,11,2,0,0
TXN044652,USR4004,2023-11-07,406.6,ATM,ATM,City_11,Electronics,19715.04,Credit,33,1,0,0
TXN044653,USR5587,2023-11-07,811.37,POS,Mobile,City_11,Electronics,4220.86,Credit,12,1,0,0
TXN044654,USR9921,2023-11-07,227.66,POS,Mobile,City_9,Electronics,183.85,Credit,25,3,0,0
TXN044655,USR9216,2023-11-07,584.61,POS,Mobile,City_16,Healthcare,24157.9,Credit,103,2,0,0
TXN044656,USR1091,2023-11-07,53.6,Mobile Payment,Mobile,City_6,Electronics,1432.93,Prepaid,47,1,0,0
TXN044657,USR3616,2023-11-07,314.64,POS,Mobile,City_10,Groceries,3122.26,Credit,29,2,0,0
TXN044658,USR2510,2023-11-07,4481.38,Mobile Payment,Tablet,City_20,Restaurants,39376.35,Debit,85,1,1,1
TXN044659,USR3079,2023-11-07,534.72,POS,Mobile,City_11,Clothing,5708.8,Prepaid,56,1,0,0
TXN044660,USR8149,2023-11-07,1699.52,POS,Desktop,City_20,Travel,4203.77,Credit,1,2,0,1
TXN044661,USR6496,2023-11-07,81.52,ATM,Desktop,City_20,Clothing,10959.93,Credit,8,2,0,0
TXN044662,USR5396,2023-11-07,180.58,Online,Mobile,City_3,Groceries,31343.4,Debit,2,3,1,1
TXN044663,USR5224,2023-11-07,656.31,POS,Mobile,City_17,Groceries,12272.41,Debit,9,4,1,1
TXN044664,USR5684,2023-11-07,9814.82,Online,Mobile,City_9,Electronics,31498.19,Credit,20,2,0,1
TXN044665,USR4262,2023-11-07,1915.28,POS,ATM,City_4,Entertainment,7421.97,Debit,71,4,1,1
TXN044666,USR7022,2023-11-07,772.86,Online,Mobile,City_9,Groceries,23448.92,Prepaid,87,3,0,1
TXN044667,USR3432,2023-11-07,1068.24,ATM,Mobile,City_5,Clothing,3892.01,Credit,36,3,0,1
TXN044668,USR7590,2023-11-07,224.76,Mobile Payment,Mobile,City_19,Travel,15032.82,Debit,83,3,0,0
TXN044669,USR2444,2023-11-07,365.65,ATM,Tablet,City_20,Groceries,13184.97,Credit,153,3,0,0
TXN044670,USR2818,2023-11-07,785.19,Online,ATM,City_7,Healthcare,27044.96,Credit,72,4,0,0
TXN044671,USR5297,2023-11-07,741.79,Wire Transfer,Mobile,City_17,Clothing,8719.21,Credit,2,2,0,1
TXN044672,USR9574,2023-11-07,586.8,Online,Mobile,City_18,Restaurants,1508.79,Prepaid,30,5,0,0
TXN044673,USR2648,2023-11-07,182.75,ATM,Mobile,City_2,Restaurants,13415.79,Credit,99,2,1,0
TXN044674,USR1653,2023-11-07,338.21,Mobile Payment,Desktop,City_18,Travel,6321.76,Credit,52,4,0,0
TXN044675,USR7195,2023-11-07,385.85,Online,Mobile,City_13,Restaurants,13157.21,Credit,12,2,0,1
TXN044676,USR2525,2023-11-07,380.44,Wire Transfer,Tablet,City_6,Groceries,4848.41,Debit,222,4,1,0
TXN044677,USR7078,2023-11-07,5925.64,ATM,Desktop,City_2,Electronics,2651.21,Credit,10,2,0,1
TXN044678,USR6852,2023-11-07,177.03,Online,Desktop,City_5,Restaurants,6103.74,Credit,140,3,0,0
TXN044679,USR3560,2023-11-07,1127.31,POS,Mobile,City_20,Electronics,5772.36,Credit,5,1,0,1
TXN044680,USR5959,2023-11-07,1546.96,Wire Transfer,Mobile,City_14,Entertainment,9178.36,Prepaid,37,7,0,0
TXN044681,USR2367,2023-11-07,1101.3,Online,Mobile,City_8,Healthcare,20695.49,Credit,116,1,0,1
TXN044682,USR9729,2023-11-07,10.0,Online,Desktop,City_2,Clothing,11705.7,Credit,28,4,0,0
TXN044683,USR7346,2023-11-07,1590.63,Online,Mobile,City_6,Restaurants,100.0,Credit,3,4,0,1
TXN044684,USR3920,2023-11-07,266.59,Mobile Payment,Tablet,City_3,Gas,5976.97,Credit,106,1,0,0
TXN044685,USR9543,2023-11-07,176.98,POS,Desktop,City_18,Restaurants,20438.92,Debit,47,3,0,0
TXN044686,USR1949,2023-11-07,4859.55,Online,Mobile,City_13,Gas,12098.75,Credit,25,4,0,1
TXN044687,USR5599,2023-11-07,783.15,POS,Mobile,City_15,Healthcare,16157.38,Debit,48,4,0,0
TXN044688,USR4146,2023-11-07,755.66,Mobile Payment,Desktop,City_19,Gas,6872.97,Credit,13,4,0,0
TXN044689,USR4201,2023-11-07,180.44,POS,Desktop,City_14,Groceries,38861.43,Credit,75,3,0,0
TXN044690,USR1231,2023-11-07,187.61,Online,Mobile,City_1,Electronics,5923.13,Credit,23,5,0,0
TXN044691,USR3258,2023-11-07,2932.28,Online,Mobile,City_6,Electronics,3077.42,Credit,61,6,0,1
TXN044692,USR1709,2023-11-07,64.3,Online,Mobile,City_17,Healthcare,13730.08,Credit,13,2,0,0
TXN044693,USR9141,2023-11-07,77.31,ATM,ATM,City_13,Clothing,20985.23,Debit,18,3,0,0
TXN044694,USR2877,2023-11-07,527.36,POS,Desktop,City_17,Electronics,16194.4,Credit,63,1,0,1
TXN044695,USR5152,2023-11-07,149.0,POS,ATM,City_14,Groceries,17021.92,Credit,7,5,0,0
TXN044696,USR3831,2023-11-07,135.35,Wire Transfer,Mobile,City_3,Groceries,2043.25,Credit,10,4,0,1
TXN044697,USR9028,2023-11-07,252.22,POS,Desktop,City_5,Healthcare,13459.59,Debit,221,1,1,0
TXN044698,USR4835,2023-11-07,50.17,Online,Desktop,City_15,Groceries,6684.81,Debit,17,3,0,0
TXN044699,USR8662,2023-11-07,28.75,Mobile Payment,Mobile,City_15,Electronics,436.06,Credit,22,1,0,0
TXN044700,USR8151,2023-11-07,1453.68,ATM,Desktop,City_9,Restaurants,19456.99,Credit,112,1,0,0
TXN044701,USR2696,2023-11-07,4260.86,Wire Transfer,Desktop,City_14,Gas,21537.68,Prepaid,1,2,0,1
TXN044702,USR3578,2023-11-07,629.78,Online,ATM,City_2,Electronics,24087.13,Credit,32,5,0,0
TXN044703,USR9997,2023-11-07,209.41,POS,Desktop,City_6,Travel,25447.16,Debit,3,6,0,0
TXN044704,USR4908,2023-11-07,213.34,Online,Desktop,City_16,Gas,25845.7,Credit,55,3,0,0
TXN044705,USR4857,2023-11-07,172.73,Wire Transfer,Desktop,City_11,Travel,2951.54,Credit,11,3,0,0
TXN044706,USR7138,2023-11-07,287.47,ATM,Tablet,City_16,Healthcare,67293.81,Credit,16,5,0,0
TXN044707,USR7664,2023-11-07,14.22,Online,Desktop,City_10,Entertainment,7236.3,Prepaid,2,2,0,0
TXN044708,USR4579,2023-11-07,347.94,Wire Transfer,Mobile,City_12,Restaurants,2205.58,Credit,32,2,0,0
TXN044709,USR7824,2023-11-07,126.18,Mobile Payment,Mobile,City_5,Entertainment,12097.47,Credit,37,4,1,0
TXN044710,USR9364,2023-11-07,34.27,POS,Desktop,City_5,Clothing,45504.37,Prepaid,89,3,0,0
TXN044711,USR8829,2023-11-07,269.52,Mobile Payment,Mobile,City_16,Groceries,2224.73,Debit,80,2,1,0
TXN044712,USR3929,2023-11-07,533.87,Wire Transfer,ATM,City_6,Gas,1302.95,Credit,25,4,0,0
TXN044713,USR5851,2023-11-07,827.91,POS,ATM,City_3,Gas,12451.75,Debit,74,4,1,0
TXN044714,USR5711,2023-11-07,308.44,Online,Mobile,City_4,Travel,9971.8,Credit,106,3,0,0
TXN044715,USR2256,2023-11-07,388.05,Wire Transfer,Desktop,City_8,Gas,25544.36,Credit,67,3,0,0
TXN044716,USR7488,2023-11-07,740.72,Wire Transfer,Mobile,City_5,Clothing,7722.75,Debit,86,4,0,0
TXN044717,USR1138,2023-11-07,974.71,POS,Desktop,City_4,Restaurants,635.16,Credit,108,6,0,1
TXN044718,USR9535,2023-11-07,442.98,ATM,Desktop,City_1,Entertainment,14594.43,Debit,1,1,0,0
TXN044719,USR2855,2023-11-07,424.62,POS,Mobile,City_1,Entertainment,4615.28,Debit,219,3,1,0
TXN044720,USR2790,2023-11-07,279.98,Mobile Payment,Mobile,City_19,Entertainment,12907.46,Credit,78,3,0,0
TXN044721,USR4482,2023-11-07,1377.17,Wire Transfer,ATM,City_9,Electronics,6802.07,Prepaid,59,2,1,1
TXN044722,USR6915,2023-11-07,298.95,POS,Desktop,City_5,Entertainment,21887.28,Debit,19,4,1,0
TXN044723,USR8180,2023-11-07,1331.77,POS,Mobile,City_10,Electronics,29547.85,Credit,74,4,0,1
TXN044724,USR1741,2023-11-07,11.66,POS,Mobile,City_5,Gas,13768.85,Debit,104,2,0,0
TXN044725,USR9826,2023-11-07,77.84,Mobile Payment,Tablet,City_20,Travel,8129.02,Credit,79,1,0,0
TXN044726,USR6561,2023-11-07,147.0,POS,Desktop,City_17,Healthcare,19007.84,Debit,125,4,0,0
TXN044727,USR7255,2023-11-07,143.41,POS,Mobile,City_16,Entertainment,26600.22,Debit,38,4,0,0
TXN044728,USR7869,2023-11-07,410.1,POS,Mobile,City_13,Gas,1699.58,Debit,108,4,0,0
TXN044729,USR8981,2023-11-07,3028.31,Wire Transfer,ATM,City_15,Restaurants,7583.42,Credit,49,3,0,1
TXN044730,USR1487,2023-11-07,117.22,POS,Desktop,City_6,Groceries,36765.88,Credit,9,5,0,0
TXN044731,USR6749,2023-11-07,408.85,Online,Mobile,City_2,Restaurants,4503.72,Debit,48,5,0,0
TXN044732,USR9127,2023-11-07,538.17,POS,Desktop,City_1,Groceries,3177.63,Debit,56,2,0,0
TXN044733,USR4559,2023-11-07,570.07,Online,Mobile,City_16,Gas,36775.32,Credit,63,3,0,0
TXN044734,USR2361,2023-11-07,234.17,POS,Tablet,City_17,Restaurants,16279.23,Debit,81,7,1,1
TXN044735,USR6127,2023-11-07,202.65,Online,ATM,City_3,Healthcare,26809.5,Credit,9,3,0,0
TXN044736,USR3841,2023-11-07,6387.46,ATM,Desktop,City_12,Groceries,3401.05,Debit,41,4,1,1
TXN044737,USR4806,2023-11-07,1654.92,Wire Transfer,Tablet,City_1,Groceries,15931.74,Credit,11,3,0,1
TXN044738,USR1856,2023-11-07,149.07,ATM,Desktop,City_20,Groceries,3089.36,Credit,6,1,0,0
TXN044739,USR7289,2023-11-07,50.33,Online,Mobile,City_6,Gas,40341.61,Prepaid,175,2,0,0
TXN044740,USR3159,2023-11-07,210.3,Online,Tablet,City_1,Healthcare,14235.39,Debit,22,4,0,0
TXN044741,USR8762,2023-11-07,1376.5,POS,Mobile,City_6,Healthcare,5593.04,Prepaid,300,2,0,1
TXN044742,USR5580,2023-11-07,50.92,ATM,ATM,City_3,Restaurants,9609.45,Debit,21,5,0,0
TXN044743,USR4362,2023-11-07,54.91,Mobile Payment,Mobile,City_19,Travel,7572.63,Credit,25,6,0,0
TXN044744,USR2160,2023-11-07,172.9,POS,Mobile,City_3,Restaurants,2084.74,Prepaid,179,3,0,0
TXN044745,USR8711,2023-11-07,808.75,Mobile Payment,Mobile,City_14,Gas,20937.83,Debit,70,2,0,0
TXN044746,USR7565,2023-11-07,606.93,Mobile Payment,Mobile,City_18,Gas,1847.91,Debit,10,2,1,0
TXN044747,USR9413,2023-11-07,98.73,ATM,Mobile,City_5,Electronics,42816.83,Debit,112,1,0,0
TXN044748,USR4781,2023-11-07,1438.38,POS,Desktop,City_4,Electronics,18283.61,Credit,27,2,0,1
TXN044749,USR7148,2023-11-07,463.95,POS,ATM,City_3,Groceries,879.13,Debit,10,1,0,0
TXN044750,USR3592,2023-11-07,215.0,Wire Transfer,Desktop,City_10,Electronics,1695.67,Prepaid,169,4,1,1
TXN044751,USR1282,2023-11-07,229.38,Online,Desktop,City_19,Entertainment,19893.18,Credit,76,1,0,0
TXN044752,USR2103,2023-11-07,779.14,Online,ATM,City_14,Clothing,5989.18,Debit,43,3,0,0
TXN044753,USR9707,2023-11-07,215.13,Mobile Payment,ATM,City_1,Clothing,1838.64,Credit,38,2,0,0
TXN044754,USR1617,2023-11-07,424.66,Wire Transfer,Tablet,City_14,Healthcare,29338.34,Credit,152,3,0,1
TXN044755,USR9030,2023-11-07,1618.65,ATM,Mobile,City_9,Travel,21109.43,Debit,104,6,0,1
TXN044756,USR2199,2023-11-07,435.99,Mobile Payment,Mobile,City_8,Electronics,9506.15,Debit,157,1,0,0
TXN044757,USR4671,2023-11-07,776.38,Mobile Payment,Desktop,City_8,Electronics,14873.63,Credit,85,1,0,1
TXN044758,USR4055,2023-11-07,5747.97,Wire Transfer,Desktop,City_9,Restaurants,19545.21,Debit,65,3,1,1
TXN044759,USR8123,2023-11-07,765.97,POS,Mobile,City_4,Gas,8529.72,Credit,41,5,0,0
TXN044760,USR6159,2023-11-07,486.08,POS,Mobile,City_7,Restaurants,20244.59,Credit,39,2,0,1
TXN044761,USR2729,2023-11-07,436.34,Mobile Payment,Mobile,City_17,Entertainment,15429.68,Debit,240,1,0,1
TXN044762,USR2698,2023-11-07,761.78,POS,Mobile,City_13,Healthcare,94251.1,Credit,7,2,0,1
TXN044763,USR1086,2023-11-07,1852.35,ATM,ATM,City_4,Restaurants,16896.63,Credit,30,1,1,1
TXN044764,USR6100,2023-11-07,524.14,Online,Mobile,City_18,Clothing,60091.29,Debit,15,7,0,1
TXN044765,USR5600,2023-11-07,509.59,ATM,Tablet,City_16,Gas,14253.71,Credit,15,4,1,1
TXN044766,USR7008,2023-11-07,122.66,POS,Tablet,City_4,Entertainment,9253.18,Credit,29,2,1,0
TXN044767,USR1055,2023-11-07,520.88,ATM,Desktop,City_18,Travel,36057.3,Credit,175,8,0,0
TXN044768,USR3413,2023-11-07,2699.94,Wire Transfer,Mobile,City_9,Electronics,50627.71,Credit,40,1,1,1
TXN044769,USR4057,2023-11-07,176.94,ATM,ATM,City_19,Groceries,1550.66,Debit,49,6,0,0
TXN044770,USR9716,2023-11-07,167.1,POS,ATM,City_8,Travel,1269.22,Debit,3,4,0,1
TXN044771,USR5840,2023-11-07,1981.15,Online,Desktop,City_7,Electronics,2163.63,Debit,8,2,0,1
TXN044772,USR5433,2023-11-07,154.15,POS,Tablet,City_8,Groceries,4429.47,Debit,13,2,0,0
TXN044773,USR6952,2023-11-07,1753.51,Mobile Payment,Mobile,City_14,Electronics,28381.57,Prepaid,30,2,0,1
TXN044774,USR9300,2023-11-07,230.95,POS,Mobile,City_3,Clothing,14256.08,Debit,12,4,0,0
TXN044775,USR5480,2023-11-07,2318.08,ATM,ATM,City_3,Travel,14275.66,Credit,2,4,0,1
TXN044776,USR6460,2023-11-07,343.45,ATM,Desktop,City_10,Travel,6547.81,Debit,80,3,0,0
TXN044777,USR6036,2023-11-07,297.17,ATM,Desktop,City_3,Entertainment,14181.05,Debit,44,2,0,0
TXN044778,USR2422,2023-11-07,10.0,ATM,Mobile,City_1,Entertainment,6201.21,Credit,53,1,0,0
TXN044779,USR9618,2023-11-07,387.37,ATM,Tablet,City_14,Healthcare,14736.71,Debit,18,3,0,0
TXN044780,USR3276,2023-11-07,6456.4,Online,ATM,City_15,Groceries,6897.6,Prepaid,163,1,1,1
TXN044781,USR1243,2023-11-07,4420.48,Mobile Payment,ATM,City_18,Electronics,14878.51,Credit,129,4,1,1
TXN044782,USR2781,2023-11-07,623.76,POS,ATM,City_14,Restaurants,33494.98,Debit,214,5,1,0
TXN044783,USR5121,2023-11-07,179.41,Mobile Payment,ATM,City_15,Entertainment,18994.54,Prepaid,154,3,0,0
TXN044784,USR3627,2023-11-07,282.36,Wire Transfer,ATM,City_5,Groceries,23075.61,Prepaid,117,3,0,0
TXN044785,USR7594,2023-11-08,381.11,Wire Transfer,Desktop,City_18,Restaurants,6668.82,Prepaid,36,2,1,0
TXN044786,USR7284,2023-11-08,1604.33,POS,Desktop,City_7,Clothing,2536.25,Credit,6,4,1,0
TXN044787,USR5479,2023-11-08,561.66,Online,Mobile,City_3,Entertainment,20172.22,Debit,78,1,0,0
TXN044788,USR1341,2023-11-08,181.98,POS,Mobile,City_14,Groceries,3007.62,Credit,280,3,0,0
TXN044789,USR7648,2023-11-08,488.82,Online,ATM,City_10,Groceries,13652.03,Credit,125,2,0,0
TXN044790,USR5158,2023-11-08,1353.12,Online,ATM,City_11,Restaurants,12321.32,Credit,13,2,0,1
TXN044791,USR1880,2023-11-08,3534.68,Online,ATM,City_8,Clothing,11425.57,Debit,47,3,0,1
TXN044792,USR7617,2023-11-08,211.32,POS,Tablet,City_3,Entertainment,1363.33,Debit,60,1,0,0
TXN044793,USR6507,2023-11-08,127.91,POS,ATM,City_15,Entertainment,12406.89,Debit,43,3,0,0
TXN044794,USR7519,2023-11-08,311.37,Online,Desktop,City_5,Healthcare,23988.24,Credit,150,5,0,0
TXN044795,USR2704,2023-11-08,375.4,Mobile Payment,Mobile,City_10,Entertainment,8282.78,Credit,2,1,0,0
TXN044796,USR5258,2023-11-08,2087.74,POS,ATM,City_3,Entertainment,8189.05,Debit,51,2,0,0
TXN044797,USR4678,2023-11-08,53.88,Mobile Payment,Mobile,City_8,Clothing,6096.78,Credit,57,3,0,0
TXN044798,USR5030,2023-11-08,1103.2,POS,Desktop,City_1,Groceries,6883.18,Credit,15,1,0,0
TXN044799,USR9364,2023-11-08,34.69,Mobile Payment,Desktop,City_8,Restaurants,17333.79,Credit,34,6,0,0
TXN044800,USR4372,2023-11-08,1236.39,Online,Desktop,City_16,Travel,21111.63,Prepaid,69,3,0,0
TXN044801,USR6880,2023-11-08,476.84,POS,Mobile,City_16,Electronics,5643.16,Credit,50,1,0,0
TXN044802,USR6258,2023-11-08,340.37,POS,Mobile,City_4,Electronics,10927.32,Debit,37,5,1,0
TXN044803,USR7879,2023-11-08,223.66,ATM,Mobile,City_18,Healthcare,800.67,Credit,41,5,0,0
TXN044804,USR3014,2023-11-08,1092.89,POS,Desktop,City_14,Travel,4311.1,Prepaid,64,5,0,1
TXN044805,USR4740,2023-11-08,438.52,Online,Mobile,City_18,Groceries,67830.15,Credit,42,1,0,0
TXN044806,USR7442,2023-11-08,313.37,ATM,Mobile,City_20,Travel,21268.29,Credit,95,1,0,0
TXN044807,USR3617,2023-11-08,176.88,Mobile Payment,Tablet,City_15,Restaurants,11577.23,Credit,234,4,0,0
TXN044808,USR5280,2023-11-08,1374.69,Online,Mobile,City_7,Healthcare,48794.36,Credit,21,3,0,1
TXN044809,USR8507,2023-11-08,368.24,ATM,Desktop,City_15,Healthcare,51257.05,Credit,83,6,0,0
TXN044810,USR4338,2023-11-08,442.97,Wire Transfer,Mobile,City_12,Electronics,15250.25,Credit,31,3,0,0
TXN044811,USR2837,2023-11-08,179.49,POS,ATM,City_2,Clothing,17981.63,Credit,49,7,1,1
TXN044812,USR5944,2023-11-08,394.82,Mobile Payment,Desktop,City_4,Electronics,18087.31,Debit,96,2,0,0
TXN044813,USR4430,2023-11-08,482.56,Mobile Payment,ATM,City_6,Clothing,4680.02,Credit,21,4,1,0
TXN044814,USR9467,2023-11-08,14.19,ATM,ATM,City_6,Restaurants,26722.48,Debit,78,1,0,0
TXN044815,USR8386,2023-11-08,1622.78,Online,Desktop,City_14,Restaurants,17219.99,Prepaid,249,2,0,0
TXN044816,USR6530,2023-11-08,901.61,Online,Desktop,City_6,Electronics,1655.0,Credit,3,3,0,1
TXN044817,USR4221,2023-11-08,118.11,Wire Transfer,ATM,City_9,Healthcare,21560.96,Credit,43,2,0,0
TXN044818,USR2726,2023-11-08,411.53,ATM,ATM,City_5,Healthcare,19282.52,Prepaid,157,4,0,0
TXN044819,USR4891,2023-11-08,2465.1,ATM,Desktop,City_20,Travel,38386.43,Prepaid,20,1,1,1
TXN044820,USR1408,2023-11-08,1176.67,Online,Mobile,City_9,Electronics,8425.23,Credit,61,4,1,1
TXN044821,USR3333,2023-11-08,3218.51,POS,ATM,City_14,Travel,14169.35,Debit,195,6,1,1
TXN044822,USR6888,2023-11-08,10.0,POS,Mobile,City_16,Entertainment,27696.19,Credit,13,1,1,0
TXN044823,USR7807,2023-11-08,403.97,POS,Mobile,City_9,Gas,22643.76,Credit,98,7,0,0
TXN044824,USR7652,2023-11-08,371.79,ATM,Tablet,City_9,Travel,21618.31,Prepaid,4,4,0,1
TXN044825,USR7859,2023-11-08,36.3,POS,ATM,City_2,Groceries,2465.11,Credit,2,4,0,0
TXN044826,USR6411,2023-11-08,225.39,Online,Mobile,City_10,Healthcare,100.0,Debit,6,6,0,1
TXN044827,USR9713,2023-11-08,1177.93,POS,Mobile,City_11,Gas,11425.4,Debit,32,2,0,0
TXN044828,USR6943,2023-11-08,535.15,Wire Transfer,Mobile,City_12,Groceries,18921.82,Debit,13,4,0,0
TXN044829,USR7085,2023-11-08,578.39,POS,Mobile,City_13,Healthcare,3411.05,Credit,42,5,0,0
TXN044830,USR7572,2023-11-08,392.01,POS,Tablet,City_6,Clothing,15828.95,Credit,114,1,0,0
TXN044831,USR2059,2023-11-08,631.17,Online,Tablet,City_17,Restaurants,2674.63,Credit,66,1,0,0
TXN044832,USR9128,2023-11-08,917.47,Online,Mobile,City_13,Entertainment,27505.57,Credit,36,2,0,1
TXN044833,USR3904,2023-11-08,111.99,Mobile Payment,Tablet,City_4,Groceries,17118.96,Credit,67,3,0,0
TXN044834,USR7377,2023-11-08,67.48,Mobile Payment,Desktop,City_10,Electronics,17435.26,Credit,78,3,0,0
TXN044835,USR5983,2023-11-08,831.25,Online,Desktop,City_5,Electronics,2709.91,Credit,52,4,0,1
TXN044836,USR9243,2023-11-08,2433.64,Online,Tablet,City_7,Healthcare,6397.57,Prepaid,40,4,0,1
TXN044837,USR4705,2023-11-08,21.59,Online,ATM,City_5,Gas,7294.54,Credit,47,2,0,0
TXN044838,USR1186,2023-11-08,140.85,Online,Mobile,City_8,Clothing,15925.61,Prepaid,179,2,1,0
TXN044839,USR5173,2023-11-08,244.05,Online,Desktop,City_2,Clothing,3979.71,Prepaid,5,4,0,0
TXN044840,USR7408,2023-11-08,84.27,Online,Tablet,City_19,Travel,7330.56,Credit,27,4,0,0
TXN044841,USR5019,2023-11-08,1474.38,ATM,ATM,City_7,Travel,13589.41,Debit,49,2,0,1
TXN044842,USR5062,2023-11-08,178.21,POS,Desktop,City_6,Entertainment,34835.14,Credit,155,1,0,0
TXN044843,USR3319,2023-11-08,183.81,Online,Tablet,City_7,Gas,7864.8,Credit,51,5,0,0
TXN044844,USR6876,2023-11-08,1928.11,ATM,Mobile,City_4,Travel,46307.63,Prepaid,150,1,0,1
TXN044845,USR4923,2023-11-08,21.98,Mobile Payment,ATM,City_20,Travel,1684.48,Credit,79,4,0,0
TXN044846,USR5892,2023-11-08,4992.61,Online,Mobile,City_4,Groceries,24969.19,Prepaid,8,2,0,1
TXN044847,USR5547,2023-11-08,514.13,ATM,Desktop,City_12,Clothing,3907.7,Credit,73,3,0,0
TXN044848,USR6765,2023-11-08,200.92,Online,ATM,City_8,Gas,29269.57,Debit,25,3,0,0
TXN044849,USR8188,2023-11-08,773.97,ATM,Desktop,City_6,Travel,12235.94,Debit,14,1,0,0
TXN044850,USR6832,2023-11-08,148.24,ATM,ATM,City_18,Gas,9526.56,Debit,17,4,0,0
TXN044851,USR1780,2023-11-08,980.57,Online,Mobile,City_17,Restaurants,1896.89,Credit,12,3,0,1
TXN044852,USR1146,2023-11-08,69.81,Online,ATM,City_16,Restaurants,63497.66,Credit,16,3,0,0
TXN044853,USR1794,2023-11-08,133.18,ATM,Mobile,City_8,Clothing,30223.92,Credit,68,4,0,0
TXN044854,USR4685,2023-11-08,17.3,POS,Desktop,City_3,Gas,9306.32,Debit,9,2,0,0
TXN044855,USR1947,2023-11-08,3349.25,POS,Tablet,City_8,Entertainment,6061.19,Debit,1,5,0,1
TXN044856,USR2352,2023-11-08,582.24,Online,Mobile,City_13,Electronics,36891.01,Debit,32,3,0,0
TXN044857,USR4006,2023-11-08,96.62,Wire Transfer,Mobile,City_1,Gas,14440.52,Credit,249,2,0,0
TXN044858,USR7200,2023-11-08,733.23,POS,ATM,City_5,Travel,232.57,Credit,105,2,0,0
TXN044859,USR7124,2023-11-08,128.75,POS,Mobile,City_6,Groceries,9021.26,Credit,160,2,0,0
TXN044860,USR8071,2023-11-08,332.02,Online,Mobile,City_12,Healthcare,8230.69,Debit,12,4,0,0
TXN044861,USR7958,2023-11-08,29.72,Online,Mobile,City_9,Restaurants,544.52,Prepaid,61,4,0,0
TXN044862,USR2010,2023-11-08,50.0,Mobile Payment,Mobile,City_9,Electronics,2396.52,Credit,30,3,1,1
TXN044863,USR5210,2023-11-08,1895.35,Wire Transfer,Mobile,City_6,Clothing,15986.01,Prepaid,255,1,1,1
TXN044864,USR1526,2023-11-08,2000.02,Online,Desktop,City_2,Restaurants,34118.44,Debit,17,1,0,0
TXN044865,USR6716,2023-11-08,5906.07,Online,ATM,City_2,Restaurants,6521.6,Credit,80,1,1,1
TXN044866,USR1881,2023-11-08,936.63,Online,Mobile,City_20,Electronics,15192.01,Credit,2,5,0,0
TXN044867,USR8014,2023-11-08,1226.85,Wire Transfer,Desktop,City_15,Travel,24920.62,Prepaid,52,6,0,0
TXN044868,USR7259,2023-11-08,1522.96,POS,Desktop,City_20,Travel,10983.5,Debit,105,1,0,1
TXN044869,USR8173,2023-11-08,5876.24,POS,Mobile,City_6,Travel,1511.68,Credit,114,4,1,1
TXN044870,USR7508,2023-11-08,77.85,Online,Desktop,City_3,Groceries,7861.85,Debit,22,3,0,0
TXN044871,USR9614,2023-11-08,82.82,Online,Desktop,City_10,Groceries,3485.35,Debit,162,1,0,0
TXN044872,USR8850,2023-11-08,495.55,Mobile Payment,Tablet,City_10,Electronics,33690.09,Debit,51,4,0,0
